Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
Link45_AxisRx_Wrist_Abduction,-0.0081343586336623,4.05206361396918E-07,5.46147069513392E-08,0,0,0,0.0129110778126474,5.34580369587512E-06,-1.03772626660116E-10,-6.34307336209697E-11,1.41876387165847E-06,1.77315332015436E-11,5.32098561653816E-06,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link45_AxisRx_Wrist_Abduction.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link45_AxisRx_Wrist_Abduction.STL,,CLOVIS25_URDF_R45_V1-1,R45_Origin_Wrist_Abduction,R45_AxisRx_Wrist_Abduction,R45_AxisRx_Wrist_Abduction,revolute,0,0,-0.0935,0,1.5708,0,Link44_AxisRz_Wrist_Rotation,0,0,-1,0,0,0,0,,,,,,,,
Link46_AxisRy_Wrist_Flexion,0.00278267075390032,0.0506979479143983,-0.000514721849918454,0,0,0,0.0948671737442962,6.39852654903485E-05,-5.7365412448959E-06,-3.49417172552981E-06,2.95680935564869E-05,-7.83632804567136E-06,4.67672378976367E-05,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link46_AxisRy_Wrist_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link46_AxisRy_Wrist_Flexion.STL,,CLOVIS25_URDF_R46_V1-1,R46_Origin_Wrist_Flexion,R46_AxisRY_Wrist_Flexion,R46_AxisRy_Wrist_Flexion,revolute,0,0,0,1.5708,1.4835,0,Link45_AxisRx_Wrist_Abduction,0,0,-1,0,0,0,0,,,,,,,,
Link61_AxisRz_ThumbKnucle_Rotation,4.91409246072827E-08,-0.000121891601797812,-0.00201210065266587,0,0,0,0.00115968038152585,4.03439585123012E-08,2.39268724516476E-13,-3.87054840157714E-14,4.18267857957213E-08,4.02150632623849E-10,1.66744809622366E-08,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link61_AxisRz_ThumbKnucle_Rotation.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link61_AxisRz_ThumbKnucle_Rotation.STL,,CLOVIS25_URDF_R61_V1-1,R61_Origin_ThumbKnucle_Rotation,R61_AxisRz_ThumbKnucle_Rotation,R61_AxisRz_ThumbKnucle_Rotation,revolute,-0.020899,0.0382,-0.021786,-1.5708,0,0,Link46_AxisRy_Wrist_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link62_AxisRy_ThumbKnucle_Flexion,0.00162052317270532,0.0143580240590539,8.87240710345516E-08,0,0,0,0.00310333576369737,2.79345952527193E-07,-5.45699827270568E-08,1.93583934077782E-12,1.6061970074331E-07,1.82698794796993E-12,2.38435467591372E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link62_AxisRy_ThumbKnucle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link62_AxisRy_ThumbKnucle_Flexion.STL,,CLOVIS25_URDF_R62_V1-1,R62_Origin_ThumbKnucle_Flexion,R62_AxisRy_ThumbKnucle_Flexion,R62_AxisRy_ThumbKnucle_Flexion,revolute,0,0,0,3.1416,-1.5708,0,Link61_AxisRz_ThumbKnucle_Rotation,0,0,-1,0,0,0,0,,,,,,,,
Link63_AxisRy_Thumb_Flexion,7.16902495705024E-05,0.00984633190078761,-0.000109122506530196,0,0,0,0.0038950256358541,3.31740758410828E-07,8.52234616085922E-08,-3.03665120916645E-10,1.48960518802381E-07,8.31876939876165E-10,3.11286681941717E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link63_AxisRy_Thumb_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link63_AxisRy_Thumb_Flexion.STL,,CLOVIS25_URDF_R63_V1 --1,R63_Origin_Thumb_Flexion,R63_AxisRy_Thumb_Flexion,R63_AxisRy_Thumb_Flexion,revolute,0.0077892,0.028971,-0.0001,-3.1416,0,3.1416,Link62_AxisRy_ThumbKnucle_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link64_AxisRx_IndexKnucle_Abduction,-0.000121891601795238,-4.91409302971757E-08,-0.00201210065266355,0,0,0,0.00115968038152585,4.18267857957161E-08,-2.39268724346184E-13,4.02150632622319E-10,4.03439585123049E-08,3.87054839557255E-14,1.66744809622274E-08,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link64_AxisRx_IndexKnucle_Abduction.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link64_AxisRx_IndexKnucle_Abduction.STL,,CLOVIS25_URDF_R64_V1-1,R64_OriginLocation_IndexKnucle_Abduction,R64_AxisRx_IndexKnucle_Abduction,R64_AxisRx_IndexKnucle_Abduction,revolute,0,0.10071,-0.03,-1.5708,0,1.5708,Link46_AxisRy_Wrist_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link65_AxisRy_IndexKnucle_Flexion,-0.00211406335376799,0.0145062489951183,-4.40290206377147E-09,0,0,0,0.00305079596232101,2.87529730754108E-07,-1.55515958091808E-08,-1.24036018621152E-13,1.38377543503227E-07,-3.76599757357535E-13,2.29166032829321E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link65_AxisRy_IndexKnucle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link65_AxisRy_IndexKnucle_Flexion.STL,,CLOVIS25_URDF_R65_V1-1,R65_OriginLocation_IndexKnucle_Flexion,R65_AxisRy_IndexKnucle_Flexion,R65_AxisRy_IndexKnucle_Flexion,fixed,0,0,0,1.5708,-1.5708,0,Link64_AxisRx_IndexKnucle_Abduction,0,0,0,,,,,,,,,,,,
Link66_AxisRy_IndexMiddle_Flexion,0.00240152083460479,0.00654385041930641,-7.78004879369992E-05,0,0,0,0.00237461021631886,1.93784109250359E-07,1.60821542165126E-08,7.95861715000474E-11,9.31756219047256E-08,3.55124367944556E-10,1.51786468172039E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link66_AxisRy_IndexMiddle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link66_AxisRy_IndexMiddle_Flexion.STL,,CLOVIS25_URDF_R66_V1-1,R66_Origin_IndexMiddle,R66_AxisRy_IndexMiddle_Flexion,R66_AxisRy_IndexMiddle_Flexion,revolute,0,0.03,-0.0001,3.1416,0,-3.1416,Link65_AxisRy_IndexKnucle_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link67_AxisRy_IndexTip_Flexion,-0.00555116931157285,0.00681823871639811,-2.21893247968202E-06,0,0,0,0.00253828371370102,1.28437698390917E-07,2.58021659424467E-08,7.27690086499317E-12,8.57012975056679E-08,-6.31363709015424E-11,1.10632726364164E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link67_AxisRy_IndexTip_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link67_AxisRy_IndexTip_Flexion.STL,,CLOVIS25_URDF_R67_V1-1,R67_Origin_IndexTip,R67_AxisRy_IndexTip_Flexion,R67_AxisRy_IndexTip_Flexion,revolute,-0.00093853,0.018977,-0.0001,0,0,0,Link66_AxisRy_IndexMiddle_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link68_AxisRy_MiddleFingerKnucle_Flexion,-0.00211406335376799,0.0145062489951181,-4.40290677181099E-09,0,0,0,0.003050795962321,2.87529730754099E-07,-1.55515958091749E-08,-1.24036018369782E-13,1.38377543503217E-07,-3.76599757307871E-13,2.29166032829303E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link68_AxisRy_MiddleFingerKnucle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link68_AxisRy_MiddleFingerKnucle_Flexion.STL,,CLOVIS25_URDF_R68_V1-1,R68_Origin_MiddleFingerKnucle,R68_AxisRy_MiddleFingerKnucle_Flexion,R68_AxisRy_MiddleFingerKnucle_Flexion,revolute,0,0.0958,-0.012145,-3.1416,0,-3.1416,Link46_AxisRy_Wrist_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link69_AxisRy_MiddleFingerMiddle_Flexion,0.0024015208346044,0.00654385041930688,-7.78004879364545E-05,0,0,0,0.00237461021631886,1.93784109250358E-07,1.60821542165148E-08,7.95861715001871E-11,9.31756219047187E-08,3.55124367944345E-10,1.51786468172031E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link69_AxisRy_MiddleFingerMiddle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link69_AxisRy_MiddleFingerMiddle_Flexion.STL,,CLOVIS25_URDF_R69_V1-1,R69_Origin_MiddleFingerMiddle,R69_AxisRy_MiddleFingerMiddle_Flexion,R69_AxisRy_MiddleFingerMiddle_Flexion,revolute,0,0.03,-0.0001,-3.1416,0,3.1416,Link68_AxisRy_MiddleFingerKnucle_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link81_AxisRy_MiddleFingerTip_Flexion,0.00555116931157487,-0.00681823871639956,-2.21893247968549E-06,0,0,0,0.00253828371370102,1.28437698390917E-07,2.58021659424493E-08,-7.27690086496073E-12,8.57012975056711E-08,6.31363709016169E-11,1.10632726364166E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link81_AxisRy_MiddleFingerTip_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link81_AxisRy_MiddleFingerTip_Flexion.STL,,CLOVIS25_URDF_R81_V1-1,R81_Origin_MiddleFingerTip,R81_AxisRy_MiddleFingerTip_Flexion,R81_AxisRy_MiddleFingerTip_Flexion,revolute,-0.00093853,0.018977,-0.0001,0,0,-3.1416,Link69_AxisRy_MiddleFingerMiddle_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link82_AxisRy_PinkyKnucle_Flexion,-0.00211406335376788,0.0145062489951181,0.00899999559709319,0,0,0,0.00610159192464206,5.75059461508254E-07,-3.11031916184132E-08,-2.48072038107511E-13,2.7675508700658E-07,-7.53199513738036E-13,4.58332065658804E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link82_AxisRy_PinkyKnucle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link82_AxisRy_PinkyKnucle_Flexion.STL,,CLOVIS25_URDF_R82_V1-1,R82_Origin_PinkyKnucle,R82_AxisRy_PinkyKnucle_Flexion,R82_AxisRy_PinkyKnucle_Flexion,revolute,0,0.0958,0.023855,-3.1416,0,-3.1416,Link46_AxisRy_Wrist_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link10_AxisRy_Hips_Flexion,-0.035491858736204,0.000913918322320435,0.018194719601768,0,0,0,0.154615097187712,0.000129284073057895,5.95413093632001E-06,-4.73243723374354E-06,0.000183034354985313,5.3222893380836E-06,7.52482691085157E-05,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link10_AxisRy_Hips_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link10_AxisRy_Hips_Flexion.STL,,CLOVIS25_URDF_R10_V1-1,R10_Origin_Hips_Flexion,R10_AxisRy_Hips_Flexion,R10_AxisRy_Hips_Flexion,revolute,0.058997,0,-0.036813,0,-0.5236,3.1416,base_link_R0_HipsWaist_Yaw,-1,0,0,3.66,5.05,-1.396,1.396,,,,,,,,
Link11_AxisRx_Hips_Abduction,-0.000420686937343747,-0.0141524399660883,0.0464372807980134,0,0,0,0.168812815651825,0.000116232359472686,-3.41286272029201E-06,-2.94169778032604E-06,0.000163337696614815,-2.55918774884189E-05,0.000177818098522985,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link11_AxisRx_Hips_Abduction.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link11_AxisRx_Hips_Abduction.STL,,CLOVIS25_URDF_R11_V1-1,R11_Origin_Hips_Abduction,R11_AxisRx_Hips_Abduction,R11_AxisRx_Hips_Abduction,revolute,-0.0395,0,0,3.14159265358979,0,1.5707963267949,Link10_AxisRy_Hips_Flexion,1,0,0,3.66,5.05,-0.436,1.047,,,,,,,,
Link12_AxisRz_Hips_Rotation,0.029986520986284,0.000915006997885423,0.039584091405729,0,0,0,0.308889411660343,0.000258352042231295,-1.20179858895001E-05,-2.22319994921139E-05,0.000446775467586572,2.53945341205301E-05,0.000299366843256735,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link12_AxisRz_Hips_Rotation.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link12_AxisRz_Hips_Rotation.STL,,CLOVIS25_URDF_R12_V1-1,R12_Origin_Hips_Rotation,R12_AxisRz_Hips_Rotation,R12_AxisRz_Hips_Rotation,revolute,0.000499999999999946,-0.0407499999999995,0.0705810704084321,-0.523598775598292,0,3.14159265358979,Link11_AxisRx_Hips_Abduction,0,0,-1,3.66,5.05,-1.222,1.571,,,,,,,,
Link13_AxisRy_Knee_Flexion,-0.00996165884627892,-3.95525887111892E-07,-0.0737094687999739,0,0,0,0.20810093518798,0.000251269487093237,8.57301270576157E-11,5.3734439372394E-06,0.000240506181571732,1.05076278008835E-09,7.36271056526116E-05,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link13_AxisRy_Knee_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link13_AxisRy_Knee_Flexion.STL,,CLOVIS25_URDF_R13_V1-1,R13_Origin_Knee_Flexion,R13_AxisRy_Knee_Flexion,R13_AxisRy_Knee_Flexion,revolute,0,0,0.036,3.14159265358979,0,-3.14159265358979,Link12_AxisRz_Hips_Rotation,0,-1,0,3.66,5.05,0,2.094,,,,,,,,
Link14_AxisRy_Ankle_Flexion,4.88789106049154E-05,-4.22901893046279E-07,-0.000941696331463626,0,0,0,0.0198828974134901,5.33136120702503E-06,5.67526433369967E-11,6.76121728274984E-09,3.84427573974655E-06,4.02949645568128E-12,8.29733415735585E-06,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link14_AxisRy_Ankle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link14_AxisRy_Ankle_Flexion.STL,,CLOVIS25_URDF_R14_V1-1,R14_Origin_Ankle_Flexion,R14_AxisRy_Ankle_Flexion,R14_AxisRy_Ankle_Flexion,revolute,0,0,-0.14,0,0,0,Link13_AxisRy_Knee_Flexion,0,1,0,3.66,5.05,-0.96,0.698,,,,,,,,
Link15_AxisRx_Ankle_Abduction,-0.00749525839369256,-1.00190964788527E-07,-0.0413958069840309,0,0,0,0.162069791623734,8.37583833186821E-05,9.35731632641608E-11,5.76979843466876E-06,0.000111745804529979,5.47643800067597E-10,0.000127010438609888,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link15_AxisRx_Ankle_Abduction.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link15_AxisRx_Ankle_Abduction.STL,,CLOVIS25_URDF_R15_V1-1,R15_Origin_Ankle_Abduction,R15_AxisRx_Ankle_Abduction,R15_AxisRx_Ankle_Abduction,revolute,0,0,0,0,0,-3.14159265358979,Link14_AxisRy_Ankle_Flexion,1,0,0,3.66,5.05,-0.96,0.96,,,,,,,,
Link16_AxisRx_Toe_Flexion,0.0181977115240334,0.00126288994199182,-0.00954659053967732,0,0,0,0.0664189830579757,3.9575421565876E-05,-1.39838716866601E-06,4.60537840513915E-06,2.87049416190121E-05,-1.28510150087997E-07,5.6352915404693E-05,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link16_AxisRx_Toe_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link16_AxisRx_Toe_Flexion.STL,,CLOVIS25_URDF_R16_V1-1,R16_Origin_Toe_Flexion,R16_AxisRx_Toe_Flexion,R16_AxisRx_Toe_Flexion,revolute,0.055,0,-0.0425,0,0,0,Link15_AxisRx_Ankle_Abduction,0,1,0,0.44,5.05,-0.785,0,,,,,,,,
Link20_AxisRy_Hips_Flexion,-0.0191695238748907,-0.00104952349483888,-0.0352473021715193,0,0,0,0.150034857109825,7.41467834211886E-05,4.27066915988223E-06,4.19048433769206E-06,0.000175384510459711,-5.87188592248189E-06,0.000122352676232008,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link20_AxisRy_Hips_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link20_AxisRy_Hips_Flexion.STL,,CLOVIS25_URDF_R20_V1-1,R20_Origin_Hips_Flexion,R20_AxisRy_Hips_Flexion,R20_AxisRy_Hips_Flexion,revolute,-0.0589974226119289,0,-0.0368134665205265,0,1.0471975511966,0,base_link_R0_HipsWaist_Yaw,0,0,1,3.66,5.05,-1.396,1.396,,,,,,,,
Link21_AxisRx_Hips_Abduction,0.00042158596077015,-0.0109610923852847,-0.0472922255513191,0,0,0,0.168809122055464,0.000116232144999569,-4.42363621138769E-06,-8.40343454054993E-07,0.000144789714142267,-6.52548921967782E-06,0.000196356223785667,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link21_AxisRx_Hips_Abduction.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link21_AxisRx_Hips_Abduction.STL,,CLOVIS25_URDF_R21_V1-1,R21_Origin_Hips_Abduction,R21_AxisRx_Hips_Abduction,R21_AxisRx_Hips_Abduction,revolute,0,0,-0.0395000000000001,-1.0471975511966,0,1.5707963267949,Link20_AxisRy_Hips_Flexion,-1,0,0,3.66,5.05,-0.436,1.047,,,,,,,,
Link22_AxisRz_Hips_Rotation,0.0299866277473481,-0.000913351495267445,0.0395841441494932,0,0,0,0.308888997868642,0.000258350925684757,1.20182401296459E-05,-2.22308950807633E-05,0.000446773838834894,-2.53944021702335E-05,0.00029936501568538,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link22_AxisRz_Hips_Rotation.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link22_AxisRz_Hips_Rotation.STL,,CLOVIS25_URDF_R22_V1-1,R22_Origin_Hips_Rotation,R22_AxisRz_Hips_Rotation,R22_AxisRz_Hips_Rotation,revolute,-0.000500000000000035,0,-0.0815000000000001,3.14159265358979,0,0,Link21_AxisRx_Hips_Abduction,0,0,-1,3.66,5.05,-1.222,1.571,,,,,,,,
Link23_AxisRy_Knee_Flexion,0.00996165887106261,3.95160131366756E-07,-0.0737094687119398,0,0,0,0.208100936749786,0.000251269487849732,8.58282830613431E-11,-5.37344399965001E-06,0.000240506181810468,-1.05041562388345E-09,7.36271062058327E-05,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link23_AxisRy_Knee_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link23_AxisRy_Knee_Flexion.STL,,CLOVIS25_URDF_R23_V1-1,R23_Origin_Knee_Flexion,R23_AxisRy_Knee_Flexion,R23_AxisRy_Knee_Flexion,revolute,0,0,0.0360000000000001,-3.14159265358979,0,0,Link22_AxisRz_Hips_Rotation,0,1,0,3.66,5.05,0,2.094,,,,,,,,
Link24_AxisRy_Ankle_Flexion,-4.88788155061328E-05,4.2289045533439E-07,-0.000941696318086993,0,0,0,0.0198828972990002,5.33136120560905E-06,5.67486535157324E-11,-6.76121286353298E-09,3.84427570506981E-06,-4.03028590672082E-12,8.29733412364016E-06,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link24_AxisRy_Ankle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link24_AxisRy_Ankle_Flexion.STL,,CLOVIS25_URDF_R24_V1-1,R24_Origin_Ankle_Flexion,R24_AxisRy_Ankle_Flexion,R24_AxisRy_Ankle_Flexion,revolute,0,0,-0.14,0,0,0,Link23_AxisRy_Knee_Flexion,0,1,0,3.66,5.05,-0.96,0.689,,,,,,,,
Link25_AxisRx_Ankle_Abduction,-0.00749525839677827,-1.00189232965509E-07,-0.0413958069745799,0,0,0,0.162069791661843,8.37583831864788E-05,9.35835758800885E-11,5.76979848237024E-06,0.000111745804626165,5.47634485585817E-10,0.000127010438487016,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link25_AxisRx_Ankle_Abduction.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link25_AxisRx_Ankle_Abduction.STL,,CLOVIS25_URDF_R25_V1-1,R25_Origin_Ankle_Abduction,R25_AxisRx_Ankle_Abduction,R25_AxisRx_Ankle_Abduction,revolute,0,0,0,0,0,0,Link24_AxisRy_Ankle_Flexion,1,0,0,3.66,5.05,-0.96,0.96,,,,,,,,
Link26_AxisRx_Toe_Flexion,0.0181977115240336,0.00126288994199179,-0.00954659053967744,0,0,0,0.066418983057976,3.95754215658759E-05,-1.39838716866599E-06,4.60537840513909E-06,2.87049416190122E-05,-1.28510150088011E-07,5.63529154046931E-05,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link26_AxisRx_Toe_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link26_AxisRx_Toe_Flexion.STL,,CLOVIS25_URDF_R26_V1-1,R26_Origin_Toe_Flexion,R26_AxisRx_Toe_Flexion,R26_AxisRx_Toe_Flexion,revolute,0.0550000000000001,0,-0.0425,0,0,0,Link25_AxisRx_Ankle_Abduction,0,1,0,0.44,5.05,-0.785,0.96,,,,,,,,
